error  * no darle pelota
341K available
Compiling PEGASSUS.PRG
PEGASSUS.PRG(237)  Warning C1003  Ambiguous reference: 'NOM_RUTINA'
PEGASSUS.PRG(237)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU2'
PEGASSUS.PRG(237)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(238)  Warning C1003  Ambiguous reference: 'MENSAJE'
PEGASSUS.PRG(238)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU2'
PEGASSUS.PRG(238)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(240)  Warning C1003  Ambiguous reference: 'EXT_RUTINA'
PEGASSUS.PRG(240)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU2'
PEGASSUS.PRG(240)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(241)  Warning C1003  Ambiguous reference: 'MENSAJE2'
PEGASSUS.PRG(241)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU2'
PEGASSUS.PRG(241)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(243)  Warning C1003  Ambiguous reference: 'NIV_ACCESO'
PEGASSUS.PRG(243)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU2'
PEGASSUS.PRG(243)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(244)  Warning C1003  Ambiguous reference: 'EJECUTA'
PEGASSUS.PRG(244)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU2'
PEGASSUS.PRG(244)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(245)  Warning C1003  Ambiguous reference: 'NRO_MODULO'
PEGASSUS.PRG(245)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU2'
PEGASSUS.PRG(245)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(246)  Warning C1003  Ambiguous reference: 'EJECUTOR'
PEGASSUS.PRG(246)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU2'
PEGASSUS.PRG(246)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(247)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU2'
PEGASSUS.PRG(247)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(247)  Warning C1003  Ambiguous reference: 'JANCH2'
PEGASSUS.PRG(248)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU2'
PEGASSUS.PRG(248)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(248)  Warning C1004  Ambiguous reference, assuming memvar: 'JANCH2'
PEGASSUS.PRG(250)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU2'
PEGASSUS.PRG(250)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(252)  Warning C1004  Ambiguous reference, assuming memvar: 'TOTREG'
PEGASSUS.PRG(254)  Warning C1003  Ambiguous reference: 'TOTREG'
PEGASSUS.PRG(254)  Warning C1004  Ambiguous reference, assuming memvar: 'TOTREG'
PEGASSUS.PRG(254)  Warning C1003  Ambiguous reference: 'NRO_RUTINA'
PEGASSUS.PRG(254)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(254)  Warning C1003  Ambiguous reference: 'NRO_MODULO'
PEGASSUS.PRG(255)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU2'
PEGASSUS.PRG(255)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(255)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(256)  Warning C1003  Ambiguous reference: 'TOTREG'
PEGASSUS.PRG(256)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(256)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(258)  Warning C1003  Ambiguous reference: 'NRO_RUTINA'
PEGASSUS.PRG(258)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(258)  Warning C1003  Ambiguous reference: 'NRO_MODULO'
PEGASSUS.PRG(259)  Warning C1004  Ambiguous reference, assuming memvar: 'JUG'
PEGASSUS.PRG(260)  Warning C1003  Ambiguous reference: 'NRO_RUTINA'
PEGASSUS.PRG(260)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(260)  Warning C1003  Ambiguous reference: 'NRO_MODULO'
PEGASSUS.PRG(261)  Warning C1003  Ambiguous reference: 'NRO_SUBMEN'
PEGASSUS.PRG(261)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(261)  Warning C1003  Ambiguous reference: 'JUG'
PEGASSUS.PRG(262)  Warning C1003  Ambiguous reference: 'IDIOMA'
PEGASSUS.PRG(263)  Warning C1003  Ambiguous reference: 'NOM_SUBMEN'
PEGASSUS.PRG(263)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(263)  Warning C1003  Ambiguous reference: 'JUG'
PEGASSUS.PRG(264)  Warning C1003  Ambiguous reference: 'MENSAJE'
PEGASSUS.PRG(264)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(264)  Warning C1003  Ambiguous reference: 'JUG'
PEGASSUS.PRG(266)  Warning C1003  Ambiguous reference: 'EXT_SUBMEN'
PEGASSUS.PRG(266)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(266)  Warning C1003  Ambiguous reference: 'JUG'
PEGASSUS.PRG(267)  Warning C1003  Ambiguous reference: 'MENSAJE2'
PEGASSUS.PRG(267)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(267)  Warning C1003  Ambiguous reference: 'JUG'
PEGASSUS.PRG(269)  Warning C1003  Ambiguous reference: 'EJECUTA'
PEGASSUS.PRG(269)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(269)  Warning C1003  Ambiguous reference: 'JUG'
PEGASSUS.PRG(271)  Warning C1003  Ambiguous reference: 'JUG'
PEGASSUS.PRG(271)  Warning C1004  Ambiguous reference, assuming memvar: 'JUG'
PEGASSUS.PRG(275)  Warning C1003  Ambiguous reference: 'NRO_MODULO'
PEGASSUS.PRG(275)  Warning C1004  Ambiguous reference, assuming memvar: 'AESTAD'
PEGASSUS.PRG(276)  Warning C1003  Ambiguous reference: 'NRO_RUTINA'
PEGASSUS.PRG(276)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU3'
PEGASSUS.PRG(276)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(277)  Warning C1003  Ambiguous reference: 'IDIOMA'
PEGASSUS.PRG(278)  Warning C1003  Ambiguous reference: 'NOM_RUTINA'
PEGASSUS.PRG(278)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU3'
PEGASSUS.PRG(278)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(279)  Warning C1003  Ambiguous reference: 'MENSAJE'
PEGASSUS.PRG(279)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU3'
PEGASSUS.PRG(279)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(281)  Warning C1003  Ambiguous reference: 'EXT_RUTINA'
PEGASSUS.PRG(281)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU3'
PEGASSUS.PRG(281)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(282)  Warning C1003  Ambiguous reference: 'MENSAJE2'
PEGASSUS.PRG(282)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU3'
PEGASSUS.PRG(282)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(284)  Warning C1003  Ambiguous reference: 'NIV_ACCESO'
PEGASSUS.PRG(284)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU3'
PEGASSUS.PRG(284)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(285)  Warning C1003  Ambiguous reference: 'EJECUTA'
PEGASSUS.PRG(285)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU3'
PEGASSUS.PRG(285)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(286)  Warning C1003  Ambiguous reference: 'NRO_MODULO'
PEGASSUS.PRG(286)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU3'
PEGASSUS.PRG(286)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(287)  Warning C1003  Ambiguous reference: 'EJECUTOR'
PEGASSUS.PRG(287)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU3'
PEGASSUS.PRG(287)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(288)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU3'
PEGASSUS.PRG(288)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(288)  Warning C1003  Ambiguous reference: 'JANCH3'
PEGASSUS.PRG(289)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU3'
PEGASSUS.PRG(289)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(289)  Warning C1004  Ambiguous reference, assuming memvar: 'JANCH3'
PEGASSUS.PRG(291)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU3'
PEGASSUS.PRG(291)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(293)  Warning C1004  Ambiguous reference, assuming memvar: 'TOTREG'
PEGASSUS.PRG(295)  Warning C1003  Ambiguous reference: 'TOTREG'
PEGASSUS.PRG(295)  Warning C1004  Ambiguous reference, assuming memvar: 'TOTREG'
PEGASSUS.PRG(295)  Warning C1003  Ambiguous reference: 'NRO_RUTINA'
PEGASSUS.PRG(295)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(295)  Warning C1003  Ambiguous reference: 'NRO_MODULO'
PEGASSUS.PRG(296)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU3'
PEGASSUS.PRG(296)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(296)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(297)  Warning C1003  Ambiguous reference: 'TOTREG'
PEGASSUS.PRG(297)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(297)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(299)  Warning C1003  Ambiguous reference: 'NRO_RUTINA'
PEGASSUS.PRG(299)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(299)  Warning C1003  Ambiguous reference: 'NRO_MODULO'
PEGASSUS.PRG(300)  Warning C1004  Ambiguous reference, assuming memvar: 'JUG'
PEGASSUS.PRG(301)  Warning C1003  Ambiguous reference: 'NRO_RUTINA'
PEGASSUS.PRG(301)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(301)  Warning C1003  Ambiguous reference: 'NRO_MODULO'
PEGASSUS.PRG(302)  Warning C1003  Ambiguous reference: 'NRO_SUBMEN'
PEGASSUS.PRG(302)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(302)  Warning C1003  Ambiguous reference: 'JUG'
PEGASSUS.PRG(303)  Warning C1003  Ambiguous reference: 'IDIOMA'
PEGASSUS.PRG(304)  Warning C1003  Ambiguous reference: 'NOM_SUBMEN'
PEGASSUS.PRG(304)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(304)  Warning C1003  Ambiguous reference: 'JUG'
PEGASSUS.PRG(305)  Warning C1003  Ambiguous reference: 'MENSAJE'
PEGASSUS.PRG(305)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(305)  Warning C1003  Ambiguous reference: 'JUG'
PEGASSUS.PRG(307)  Warning C1003  Ambiguous reference: 'EXT_SUBMEN'
PEGASSUS.PRG(307)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(307)  Warning C1003  Ambiguous reference: 'JUG'
PEGASSUS.PRG(308)  Warning C1003  Ambiguous reference: 'MENSAJE2'
PEGASSUS.PRG(308)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(308)  Warning C1003  Ambiguous reference: 'JUG'
PEGASSUS.PRG(310)  Warning C1003  Ambiguous reference: 'EJECUTA'
PEGASSUS.PRG(310)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(310)  Warning C1003  Ambiguous reference: 'JUG'
PEGASSUS.PRG(312)  Warning C1003  Ambiguous reference: 'JUG'
PEGASSUS.PRG(312)  Warning C1004  Ambiguous reference, assuming memvar: 'JUG'
PEGASSUS.PRG(316)  Warning C1003  Ambiguous reference: 'NRO_MODULO'
PEGASSUS.PRG(316)  Warning C1004  Ambiguous reference, assuming memvar: 'AESTAD'
PEGASSUS.PRG(317)  Warning C1003  Ambiguous reference: 'NRO_RUTINA'
PEGASSUS.PRG(317)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU4'
PEGASSUS.PRG(317)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(318)  Warning C1003  Ambiguous reference: 'IDIOMA'
PEGASSUS.PRG(319)  Warning C1003  Ambiguous reference: 'NOM_RUTINA'
PEGASSUS.PRG(319)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU4'
PEGASSUS.PRG(319)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(320)  Warning C1003  Ambiguous reference: 'MENSAJE'
PEGASSUS.PRG(320)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU4'
PEGASSUS.PRG(320)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(322)  Warning C1003  Ambiguous reference: 'EXT_RUTINA'
PEGASSUS.PRG(322)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU4'
PEGASSUS.PRG(322)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(323)  Warning C1003  Ambiguous reference: 'MENSAJE2'
PEGASSUS.PRG(323)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU4'
PEGASSUS.PRG(323)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(325)  Warning C1003  Ambiguous reference: 'NIV_ACCESO'
PEGASSUS.PRG(325)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU4'
PEGASSUS.PRG(325)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(326)  Warning C1003  Ambiguous reference: 'EJECUTA'
PEGASSUS.PRG(326)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU4'
PEGASSUS.PRG(326)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(327)  Warning C1003  Ambiguous reference: 'NRO_MODULO'
PEGASSUS.PRG(327)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU4'
PEGASSUS.PRG(327)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(328)  Warning C1003  Ambiguous reference: 'EJECUTOR'
PEGASSUS.PRG(328)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU4'
PEGASSUS.PRG(328)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(329)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU4'
PEGASSUS.PRG(329)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(329)  Warning C1003  Ambiguous reference: 'JANCH4'
PEGASSUS.PRG(330)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU4'
PEGASSUS.PRG(330)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(330)  Warning C1004  Ambiguous reference, assuming memvar: 'JANCH4'
PEGASSUS.PRG(332)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU4'
PEGASSUS.PRG(332)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(334)  Warning C1004  Ambiguous reference, assuming memvar: 'TOTREG'
PEGASSUS.PRG(336)  Warning C1003  Ambiguous reference: 'TOTREG'
PEGASSUS.PRG(336)  Warning C1004  Ambiguous reference, assuming memvar: 'TOTREG'
PEGASSUS.PRG(336)  Warning C1003  Ambiguous reference: 'NRO_RUTINA'
PEGASSUS.PRG(336)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(336)  Warning C1003  Ambiguous reference: 'NRO_MODULO'
PEGASSUS.PRG(337)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU4'
PEGASSUS.PRG(337)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(337)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(338)  Warning C1003  Ambiguous reference: 'TOTREG'
PEGASSUS.PRG(338)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(338)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(340)  Warning C1003  Ambiguous reference: 'NRO_RUTINA'
PEGASSUS.PRG(340)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(340)  Warning C1003  Ambiguous reference: 'NRO_MODULO'
PEGASSUS.PRG(341)  Warning C1004  Ambiguous reference, assuming memvar: 'JUG'
PEGASSUS.PRG(342)  Warning C1003  Ambiguous reference: 'NRO_RUTINA'
PEGASSUS.PRG(342)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(342)  Warning C1003  Ambiguous reference: 'NRO_MODULO'
PEGASSUS.PRG(343)  Warning C1003  Ambiguous reference: 'NRO_SUBMEN'
PEGASSUS.PRG(343)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(343)  Warning C1003  Ambiguous reference: 'JUG'
PEGASSUS.PRG(344)  Warning C1003  Ambiguous reference: 'IDIOMA'
PEGASSUS.PRG(345)  Warning C1003  Ambiguous reference: 'NOM_SUBMEN'
PEGASSUS.PRG(345)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(345)  Warning C1003  Ambiguous reference: 'JUG'
PEGASSUS.PRG(346)  Warning C1003  Ambiguous reference: 'MENSAJE'
PEGASSUS.PRG(346)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(346)  Warning C1003  Ambiguous reference: 'JUG'
PEGASSUS.PRG(348)  Warning C1003  Ambiguous reference: 'EXT_SUBMEN'
PEGASSUS.PRG(348)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(348)  Warning C1003  Ambiguous reference: 'JUG'
PEGASSUS.PRG(349)  Warning C1003  Ambiguous reference: 'MENSAJE2'
PEGASSUS.PRG(349)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(349)  Warning C1003  Ambiguous reference: 'JUG'
PEGASSUS.PRG(351)  Warning C1003  Ambiguous reference: 'EJECUTA'
PEGASSUS.PRG(351)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(351)  Warning C1003  Ambiguous reference: 'JUG'
PEGASSUS.PRG(353)  Warning C1003  Ambiguous reference: 'JUG'
PEGASSUS.PRG(353)  Warning C1004  Ambiguous reference, assuming memvar: 'JUG'
PEGASSUS.PRG(357)  Warning C1003  Ambiguous reference: 'NRO_MODULO'
PEGASSUS.PRG(357)  Warning C1004  Ambiguous reference, assuming memvar: 'AESTAD'
PEGASSUS.PRG(358)  Warning C1003  Ambiguous reference: 'NRO_RUTINA'
PEGASSUS.PRG(358)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU5'
PEGASSUS.PRG(358)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(359)  Warning C1003  Ambiguous reference: 'IDIOMA'
PEGASSUS.PRG(360)  Warning C1003  Ambiguous reference: 'NOM_RUTINA'
PEGASSUS.PRG(360)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU5'
PEGASSUS.PRG(360)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(361)  Warning C1003  Ambiguous reference: 'MENSAJE'
PEGASSUS.PRG(361)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU5'
PEGASSUS.PRG(361)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(363)  Warning C1003  Ambiguous reference: 'EXT_RUTINA'
PEGASSUS.PRG(363)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU5'
PEGASSUS.PRG(363)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(364)  Warning C1003  Ambiguous reference: 'MENSAJE2'
PEGASSUS.PRG(364)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU5'
PEGASSUS.PRG(364)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(366)  Warning C1003  Ambiguous reference: 'NIV_ACCESO'
PEGASSUS.PRG(366)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU5'
PEGASSUS.PRG(366)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(367)  Warning C1003  Ambiguous reference: 'EJECUTA'
PEGASSUS.PRG(367)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU5'
PEGASSUS.PRG(367)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(368)  Warning C1003  Ambiguous reference: 'NRO_MODULO'
PEGASSUS.PRG(368)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU5'
PEGASSUS.PRG(368)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(369)  Warning C1003  Ambiguous reference: 'EJECUTOR'
PEGASSUS.PRG(369)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU5'
PEGASSUS.PRG(369)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(370)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU5'
PEGASSUS.PRG(370)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(370)  Warning C1003  Ambiguous reference: 'JANCH5'
PEGASSUS.PRG(371)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU5'
PEGASSUS.PRG(371)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(371)  Warning C1004  Ambiguous reference, assuming memvar: 'JANCH5'
PEGASSUS.PRG(373)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU5'
PEGASSUS.PRG(373)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(375)  Warning C1004  Ambiguous reference, assuming memvar: 'TOTREG'
PEGASSUS.PRG(377)  Warning C1003  Ambiguous reference: 'TOTREG'
PEGASSUS.PRG(377)  Warning C1004  Ambiguous reference, assuming memvar: 'TOTREG'
PEGASSUS.PRG(377)  Warning C1003  Ambiguous reference: 'NRO_RUTINA'
PEGASSUS.PRG(377)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(377)  Warning C1003  Ambiguous reference: 'NRO_MODULO'
PEGASSUS.PRG(378)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU5'
PEGASSUS.PRG(378)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(378)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(379)  Warning C1003  Ambiguous reference: 'TOTREG'
PEGASSUS.PRG(379)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(379)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(381)  Warning C1003  Ambiguous reference: 'NRO_RUTINA'
PEGASSUS.PRG(381)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(381)  Warning C1003  Ambiguous reference: 'NRO_MODULO'
PEGASSUS.PRG(382)  Warning C1004  Ambiguous reference, assuming memvar: 'JUG'
PEGASSUS.PRG(383)  Warning C1003  Ambiguous reference: 'NRO_RUTINA'
PEGASSUS.PRG(383)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(383)  Warning C1003  Ambiguous reference: 'NRO_MODULO'
PEGASSUS.PRG(384)  Warning C1003  Ambiguous reference: 'NRO_SUBMEN'
PEGASSUS.PRG(384)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(384)  Warning C1003  Ambiguous reference: 'JUG'
PEGASSUS.PRG(385)  Warning C1003  Ambiguous reference: 'IDIOMA'
PEGASSUS.PRG(386)  Warning C1003  Ambiguous reference: 'NOM_SUBMEN'
PEGASSUS.PRG(386)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(386)  Warning C1003  Ambiguous reference: 'JUG'
PEGASSUS.PRG(387)  Warning C1003  Ambiguous reference: 'MENSAJE'
PEGASSUS.PRG(387)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(387)  Warning C1003  Ambiguous reference: 'JUG'
PEGASSUS.PRG(389)  Warning C1003  Ambiguous reference: 'EXT_SUBMEN'
PEGASSUS.PRG(389)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(389)  Warning C1003  Ambiguous reference: 'JUG'
PEGASSUS.PRG(390)  Warning C1003  Ambiguous reference: 'MENSAJE2'
PEGASSUS.PRG(390)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(390)  Warning C1003  Ambiguous reference: 'JUG'
PEGASSUS.PRG(392)  Warning C1003  Ambiguous reference: 'EJECUTA'
PEGASSUS.PRG(392)  Warning C1004  Ambiguous reference, assuming memvar: 'NEWBASE'
PEGASSUS.PRG(392)  Warning C1003  Ambiguous reference: 'JUG'
PEGASSUS.PRG(394)  Warning C1003  Ambiguous reference: 'JUG'
PEGASSUS.PRG(394)  Warning C1004  Ambiguous reference, assuming memvar: 'JUG'
PEGASSUS.PRG(398)  Warning C1003  Ambiguous reference: 'NRO_MODULO'
PEGASSUS.PRG(398)  Warning C1004  Ambiguous reference, assuming memvar: 'AESTAD'
PEGASSUS.PRG(399)  Warning C1003  Ambiguous reference: 'NRO_RUTINA'
PEGASSUS.PRG(399)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU6'
PEGASSUS.PRG(399)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(400)  Warning C1003  Ambiguous reference: 'IDIOMA'
PEGASSUS.PRG(401)  Warning C1003  Ambiguous reference: 'NOM_RUTINA'
PEGASSUS.PRG(401)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU6'
PEGASSUS.PRG(401)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(402)  Warning C1003  Ambiguous reference: 'MENSAJE'
PEGASSUS.PRG(402)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU6'
PEGASSUS.PRG(402)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(404)  Warning C1003  Ambiguous reference: 'EXT_RUTINA'
PEGASSUS.PRG(404)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU6'
PEGASSUS.PRG(404)  Warning C1003  Ambiguous reference: 'JEG'
PEGASSUS.PRG(405)  Warning C1003  Ambiguous reference: 'MENSAJE2'
PEGASSUS.PRG(405)  Warning C1004  Ambiguous reference, assuming memvar: 'ASMENU6'
PEGASSUS.PRG(405)  Warning C1003  Ambiguous reference: 'JEG'
